subject_code,subject_name,max_marks,credit,practical
SMTB1102,BIOSTATISTICS,100,3,False
SCYB1101,CHEMISTRY,100,3,False
SBMB1101,CELL BIOLOGY AND MICROBIOLOGY,100,3,False
SBMB1102,BIOCHEMISTRY,100,3,False
SCYB2101,CHEMISTRY LAB,50,1,True
SBMB2101,BIOCHEMISTRY & MICROBIOLOGY LAB,100,2,True
S11BLH12,PROBLEM SOLVING TECHNIQUES USING C,100,3,False
SHSB1101,TECHNICAL ENGLISH,100,3,False
SMTB1202,MATRICES, CALCULUS AND SAMPLING (COMMON TO BIO GROUPS),100,3,False
SPHB1101,PHYSICS,100,3,False
SEEB1203,BASIC ELECTRICAL ENGINEERING (Common to Auto, Aero, Mech, Biomed, Chemical, Mechatronics, Bio Tech),100,3,False
SMEB2102,ENGINEERING DRAWING AND DESIGN,100,2,True
SPHB2101,PHYSICS LAB,50,1,True
S24BLH21,BIOSENSORS AND MEASUREMENTS,100,4,True
SMTB1303,DIFFERENTIAL EQUATIONS AND NUMERICAL METHODS,100,3,False
SISB4301,UNIVERSAL HUMAN VALUES,100,3,False
SBMB1301,BIO SIGNALS AND SYSTEMS,100,3,False
SBMB1302,BASIC ELECTRONIC DEVICES, CIRCUITS AND ITS APPLICATIONS,100,3,False
SBMB1303,RADIOIMAGING AND THERAPEUTICS,100,3,False
SCSBBDPROJ,DESIGN THINKING AND INNOVATIONS,100,2,True
SBMB2301,ELECTRICAL CIRCUITS AND ELECTRONIC DEVICES LAB,100,2,True
S24BLH31,HUMAN ANATOMY AND PHYSIOLOGY,100,4,True
SBMB1401,FUNDAMENTALS OF DIGITAL SYSTEMS,100,3,False
SBMB1402,DIGITAL SIGNAL PROCESSING AND ITS APPLICATION,100,3,False
SBMB2401,DIGITAL SYSTEMS AND SIGNAL PROCESSING LAB,100,2,True
S24BLH41,IMMUNOLOGY AND PATHOLOGY,100,4,True
SBMB1501,BIOMECHANICS AND BIOFLUIDS,100,3,True
SBMB1502,BIOSIGNAL CONDITIONING,100,3,False
SBMB1503,BIOMATERIALS,100,3,False
S24BLH51,FUNDAMENTALS OF MICROPROCESSOR AND MICROCONTROLLER,100,4,True
SBMB2501,BIOMECHANICS & BIOMATERIALS LAB,100,2,True
SBMB2502,MEDICAL ELECTRONICS AND CIRCUIT DESIGNING LAB,100,2,True
SBMB1601,DIAGNOSTIC INSTRUMENTATION,100,3,False
SEEB1604,BIOLOGICAL CONTROL SYSTEMS,100,3,False
SBMB2601,DIAGNOSTIC INSTRUMENTATION LAB,100,2,True
S24BPB61,MEDICAL IMAGE PROCESSING,100,4,True
SMTB1303,DIFFERENTIAL EQUATIONS AND NUMERICAL METHODS,100,3,False
SBAB4001,PRINCIPLES AND PRACTICES OF MANAGEMENT,100,3,False
S41BPB41,VENTURE CREATION,100,3,False
SBMB1701,THERAPEUTIC INSTRUMENTATION,100,3,False
S24BLH71,BIOVIRTUAL INSTRUMENTATION,100,4,True
SBMB2701,THERAPEUTIC INSTRUMENTATION LAB,100,2,True
SBMB3001,MEDICAL EQUIPMENT MAINTENANCE AND TROUBLESHOOTING,100,3,False
SBMB3002,MEDICAL ROBOTICS,100,3,False
SBMB3003,MEDICAL OPTICS AND LASER APPLICATIONS,100,3,False
SBMB3004,REHABILITATION ENGINEERING,100,3,False
SBMB3005,WEARABLE SYSTEMS FOR HEALTHCARE,100,3,False
SBMB3006,BIOSIGNAL ANALYSIS,100,3,False
SBMB3007,DRUG DELIVERY SYSTEMS,100,3,False
SBMB3008,TISSUE ENGINEERING AND REGENERATIVE MEDICINE,100,3,False
SBMB3009,ARTIFICIAL ORGANS AND TISSUE ENGINEERING,100,3,False
SBMB3010,3D PRINTING FOR BIOMATERIALS,100,3,False
SBMB3011,ANALYTICAL INSTRUMENTATION,100,3,False
SBMB3012,MEDICAL GENETICS,100,3,False
SBMB3013,ENTREPRENEURSHIP IN HEALTHCARE MANAGEMENT,100,3,False
SBMB3014,MEDICAL ETHICS AND REGULATORY AFFAIRS,100,3,False
SBMB3015,HOSPITAL & MEDICAL WASTE MANAGEMENT,100,3,False
SBMB3016,MEDICAL ETHICS & IPR,100,3,False
SBMB3017,DESIGN THINKING IN INDUSTRY 5.0,100,3,False
SBMB3018,BIOMEMS AND NANOTECHNOLOGY,100,3,False
S24BPB71,VR AND AR IN BIOMEDICAL APPLICATIONS,100,3,False
S24BPB72,AI FOR HEALTH CARE,100,3,False
S24BPB73,MACHINE LEARNING,100,3,False
S24BPB74,DEEP LEARNING FOR BIOMEDICAL APPLICATIONS,100,3,False
S24BPB75,PYTHON FOR SIGNAL AND IMAGE APPLICATIONS,100,3,False
S24BPB76,MEDICAL BIG DATA ANALYTICS,100,3,False
SMTB1101,MATRICES AND CALCULUS,100,3,False
S11BLH12,PROBLEM SOLVING TECHNIQUES USING C,100,3,True
SCYB1101,CHEMISTRY,100,3,False
SCHB1101,PARTICULATE SCIENCE AND TECHNOLOGY,100,3,False
SCHB1102,MATERIAL SCIENCE AND ENGINEERING,100,3,False
SCYB2101,CHEMISTRY LAB,100,1,True
SCHB2101,TECHNICAL ANALYSIS AND INSTRUMENTATION LAB,100,2,True
SHSB1101,TECHNICAL ENGLISH,100,3,False
SMTB1201,ADVANCED CALCULUS AND STATISTICS,100,3,False
SPHB1101,PHYSICS,100,3,False
SCYB1201,INDUSTRIAL CHEMISTRY,100,3,False
SMEB2201,WORKSHOP PRACTICE,100,2,True
SPHB2101,PHYSICS LAB,100,1,True
SMEB2102,ENGINEERING DRAWING AND DESIGN,100,2,True
SMTB1301,TRANSFORM TECHNIQUES AND COMPLEX ANALYSIS,100,3,False
SISB4301,UNIVERSAL HUMAN VALUES,100,4,False
S19BLH31,FLUID MECHANICS,100,4,True
SCHB1301,CHEMICAL ENGINEERING THERMODYNAMICS,100,3,False
SCHB1302,CHEMICAL PROCESS CALCULATIONS,100,3,False
SCHB2301,ORGANIC CHEMICAL PROCESS AND SYNTHESIS,100,2,True
SCHB2302,MECHANICAL OPERATIONS LAB,100,2,True
SMTB1401,FOURIER SERIES AND NUMERICAL METHODS,100,3,False
SCHB1401,PHASE EQUILIBRIUM THERMODYNAMICS,100,3,False
S19BLH41,HEAT TRANSFER,100,4,True
SCHB1402,PRINCIPLES OF MASS TRANSFER,100,3,False
SCSBDPRROJ,DESIGN THINKING AND INNOVATIONS,100,2,True
SCHB1501,MASS TRANSFER OPERATIONS,100,4,True
SCHB1502,PRINCIPLES OF CHEMICAL REACTION ENGINEERING,100,3,False
SCHB1503,PROCESS INSTRUMENTATION AND CONTROL,100,3,True
SCHB1504,CHEMICAL PROCESS TECHNOLOGY,100,3,False
SCHB2501,MASS TRANSFER LAB,100,2,True
SCHB1601,CONTINUUM MECHANICS & TRANSPORT PHENOMENA,100,3,False
SCHB1602,PROCESS & EQUIPMENT DESIGN,100,3,False
SCHB1603,REACTION ENGINEERING AND CATALYSIS,100,3,True
S19BLH71,PROCESS MODELING AND SIMULATION,100,4,True
SCHB2701,MAT LAB AND VIRTUAL INSTRUMENTATION LAB,100,2,True
SCHB3001,EXPLORATION AND EXPLOITATION,100,3,False
SCHB3002,PETROLEUM REFINERY ENGINEERING,100,3,False
SCHB3003,PETROCHEMICAL TECHNOLOGY,100,3,False
SCHB3004,UNCONVENTIONAL OIL AND GAS TECHNOLOGY,100,3,False
SCHB3005,BIOREFINERY,100,3,False
SCHB3006,EOR TECHNIQUES,100,3,False
SCHB3007,ENVIRONMENTAL IMPACT ASSESSMENT,100,3,False
SCHB3008,GREEN TECHNOLOGY,100,3,False
SCHB3009,ENVIRONMENTAL POLLUTION AND CONTROL,100,3,False
SCHB3010,RENEWABLE ENERGY AND SUSTAINABLE TECHNOLOGY,100,3,False
SCHB3011,RISK AND SAFETY MANAGEMENT IN PROCESS INDUSTRIES,100,3,False
SCHB3012,HAZARD ANALYSIS,100,3,False
SCHB3013,DRUGS AND PHARMACEUTICAL TECHNOLOGY,100,3,False
SCHB3014,INDUSTRIAL BIOTECHNOLOGY,100,3,False
SCHB3015,FERTILIZER TECHNOLOGY,100,3,False
SCHB3016,FOOD TECHNOLOGY,100,3,False
SCHB3017,BIOCHEMICAL ENGINEERING,100,3,False
SCHB3018,FERMENTATION TECHNOLOGY,100,3,False
SCHB3019,NANOTECHNOLOGY AND NANO BIOTECHNOLOGY,100,3,False
SCHB3020,ADVANCE SEPARATION PROCESS,100,3,False
SCHB3021,SMART MATERIALS,100,3,False
SCHB3022,MULTICOMPONENT SEPARATIONS,100,3,False
SCHB3023,PROCESS PLANT UTILITIES,100,3,False
SCHB3024,FLUIDIZATION ENGINEERING,100,3,False
SCHB3025,OPTIMIZATION OF CHEMICAL PROCESS,100,3,False
SCHB3026,COMPUTATIONAL FLUID DYNAMICS,100,3,False
SCHB3027,PROCESS FLOW SHEETING, DESIGN AND SYNTHESIS,100,3,False
SCHB3028,MATHEMATICAL MODELING FOR CHEMICAL ENGINEERS,100,3,False
SCHB3029,AI AND ML FOR CHEMICAL ENGINEERS,100,3,False
SCHB3030,PIPING ENGINEERING,100,3,False
SBAB4001,PRINCIPLES AND PRACTICES OF MANAGEMENT,100,3,False
SBAB4002,VENTURE CREATION,100,3,False
SCHB3031,INDUSTRIAL ECONOMICS AND PROFESSIONAL ETHICS,100,3,False
SHSB1101,TECHNICAL ENGLISH,100,3,False
SMTB1101,MATRICES AND CALCULUS,100,3,False
SCYB1101,CHEMISTRY,100,3,False
SEEB1101,ELECTRICAL AND ELECTRONICS ENGINEERING,100,3,False
S11BLH11,PROGRAMMING IN C,100,4,True
SCYB2101,CHEMISTRY LAB,50,1,True
SMTB1201,ADVANCED CALCULUS AND STATISTICS,100,3,False
SCSB1201,DATA STRUCTURES,100,3,False
S11BLH21,PROGRAMMING IN PYTHON,100,4,True
SMEB2102,ENGINEERING DRAWING AND DESIGN,100,2,True
SPHB2101,PHYSICS LAB,50,1,True
SCSB2201,DATA STRUCTURES LAB,100,2,True
SMTB1302,DISCERETE MATHEMATICS AND NUMERICAL METHODS,100,3,False
SCSB1301,COMPUTER ARCHITECTURE AND ORGANIZATION,100,3,False
SISB4301,UNIVERSAL HUMAN VALUES,100,3,False
SCSB1303,THEORY OF COMPUTATION,100,3,False
S13BLH21,DIGITAL LOGIC CIRCUITS,100,4,True
SCSB1304,OPERATING SYSTEMS AND UNIX,100,3,False
S12BLH31,PROGRAMMING IN JAVA,100,4,True
SCSB1202,SOFTWARE ENGINEERING DESIGN,100,4,False
SMTB1402,PROBABILITY AND STATISTICS,100,3,False
SCSB1401,OPERATING SYSTEMS,100,3,False
S11BLH41,DATABASE MANAGEMENT SYSTEMS,100,4,True
SCSB2401,OPERATING SYSTEMS LAB,100,2,True
SCSBDPROJ,DESIGN THINKING AND INNOVATIONS,100,2,True
SCSB1501,DATA COMMUNICATION AND COMPUTER NETWORKS,100,3,False
SCSB1502,DESIGN AND ANALYSIS OF ALGORITHMS,100,3,False
S12BLH51,CUSTOMER INTERFACE DESIGN AND DEVELOPMENT,100,4,True
S11BPB51,AUGUMENTED AND VIRTUAL REALITY,100,3,True
SCSB2501,COMPUTER NETWORKS LAB,100,2,True
SCSB1601,COMPILER DESIGN,100,3,False
SITB1601,MOBILE APPLICATION DEVELOPMENT,100,3,True
SCSB1303,THEORY OF COMPUTATION,100,3,False
SCSB1602,SOFTWARE ENGINEERING DESIGN,100,4,False
SCSB1603,PARALLEL AND DISTRIBUTED COMPUTING,100,3,False
S12BLH32,SOFTWARE ENGINEERING DESIGN,100,4,False
S11BLH61,MACHINE LEARNING,100,4,True
SITB2601,MOBILE APPLICATION DEVELOPMENT LAB,100,2,True
SCSB1701,ARTIFICIAL INTELLIGENCE,100,3,False
SCSB1262,BLOCKCHAIN AND CRYPTO CURRENCY,100,3,False
SCSB1231,DATASCIENCE AND APPLICATIONS,100,3,False
SCSB3001,INFORMATION SECURITY ANALYSIS,100,3,False
SCSB3002,CYBER CRIMES AND LAW,100,3,False
SCSB3003,LINUX PROGRAMMING,100,3,False
SCSB3004,CRYPTOGRAPHY AND NETWORK SECURITY,100,3,False
SCSB3005,CYBER PHYSICAL SYSTEMS,100,3,False
SCSB3007,ETHICAL HACKING,100,3,False
SCSB3008,CYBER FORENSICS AND INFORMATION SECURITY,100,3,False
SCSB3009,SECURED NETWORK PROTOCOLS AND STANDARDS,100,3,False
SITB3001,ADVANCED JAVA PROGRAMMING,100,3,False
SITB3003,ADVANCED INTERNET TECHNOLOGIES,100,3,False
SITB3005,BEGINNER FULL STACK WEB DEVELOPMENT,100,3,False
SITB3006,UI/UX DESIGN,100,3,False
SITB3007,WEB DEVELOPMENT BOOTCAMP,100,3,False
SITB3008,INTRODUCTION TO JAVA SCRIPT,100,3,False
SITB3009,BACK END TOOLS FOR FULL STACK DEVELOPMENT,100,3,False
SITB3010,FULL STACK DEVELOPMENT FRAMEWORK,100,3,False
SCSB3010,INTRODUCTION TO RASPBERRY PI AND ARDUINO,100,3,True
SCSB3011,IOT PLATFORMS AND SYSTEM DESIGN,100,3,False
SCSB3012,IOT ARCHITECTURE AND ITS PROTOCOLS,100,3,False
SCSB3013,WIRELESS TECHNOLOGY, SECURITY AND COMMUNICATION PROTOCOLS,100,3,False
SCSB3014,SENSORS AND ACTUATORS,100,3,False
SCSB3016,BLOCK CHAIN TECHNOLOGY FOR BUSINESS INNOVATION AND APPLICATIONS,100,3,False
SCSB3017,CYBER DIGITAL TWIN,100,3,False
SCSB1461,BLOCKCHAIN ARCHITECTURE DESIGN AND USECASES,100,3,False
SCSB3018,PYTHON FOR DATA SCIENCE,100,3,False
SCSB3019,NEURAL NETWORKS AND DEEP LEARNING,100,3,False
SCSB3020,SOCIAL NETWORK ANALYSIS,100,3,False
SCSB3021,ARTIFICIAL INTERNET OF THINGS (AIoT),100,3,False
SCSB3022,PROBABILISTIC GRAPHICAL MODELS,100,3,False
SCSB3023,DATA VISUALIZATION TECHNIQUES,100,3,False
SCSB3024,NATURAL LANGUAGE PROCESSING,100,3,False
SCSB1612,PREDICTIVE AND ADVANCED ANALYTICS,100,3,False
SCSB3025,STATISTICAL MACHINE LEARNING,100,3,False
SCSB1251,ARTIFICIAL INTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB3026,APPLICATIONS OF MACHINE LEARNING IN INDUSTRIES,100,3,False
SCSB3027,DATA SCIENCE AND SOCIETY,100,3,False
SCSB3028,MATHEMATICAL TOOLS FOR DATA SCIENCE,100,3,False
SCSB3029,MACHINE LEARNING FOR DATA SCIENCE,100,3,False
SCSB3030,PROGRAMMING IN R,100,3,False
SCSB3031,COMPUTER VISION,100,3,False
SCSB3033,EXPLORATORY DATA ANALYSIS,100,3,False
SCSB3034,PREDICTIVE ANALYTICS AND SEGMENTATION,100,3,False
SCSB3035,COGNITIVE SCIENCE,100,3,False
SCSB3036,MALWARE DATA SCIENCE,100,3,False
SCSB3037,COMPREHENSIVE LINUX FOR ALL,100,3,False
SCSB3038,ADVANCED COMPUTER NETWORKS,100,3,True
SCSB3039,ADVANCED DATA STRUCTURES,100,3,False
SCSB3642,INTELLIGENT ROBOTS AND DRONE TECHNOLOGY,100,3,False
SCSB1371,PRIVACY AND SECURITY IN ONLINE SOCIAL MEDIA,100,3,False
SBAB4001,PRINCIPLES AND PRACTICES OF MANAGEMENT,100,3,False
S41BPB41,VENTURE CREATION,100,3,False
SCSB4006,SOFTWARE PROJECT MANAGEMENT,100,3,False
SCSB1714,SMART PRODUCT DEVELOPMENT,100,3,False
SALB5101,LAW AND SOCIAL TRANSFORMATION,100,4,False
SALB5111,SUBSTANTIVE CRIMINAL LAW,100,5,False
SALB5112,CRIMINOLOGY, PENOLOGY AND VICTIMOLOGY,100,5,False
SALB5113,LAW ON CYBER CRIMES,100,5,False
SALB5105,LEGISLATIVE DRAFTING,100,3,False
SALB5106,RIGHT TO INFORMATION ACT,100,3,False
SALB5201,INDIAN CONSTITUTIONAL LAWTHE NEW CHALLENGES,100,4,False
SALB5202,RESEARCH METHODOLOGY AND LEGAL EDUCATION,100,4,False
SALB5211,INTERNATIONAL CRIMINAL LAW AND TRANSNATIONAL CRIME,100,5,False
SALB5212,DRUG ADDICTION AND CRIMINAL JUSTICE,100,5,False
SALB5213,HUMAN RIGHTS UNDER CRIMINAL JUSTICE SYSTEM,100,5,False
S932BPROJ,DISSERTATION AND VIVA - VOCE,200,12,True
SALB5401,ARTIFICIAL INTELLIGENCE AND LAW,100,3,False
SALB5301,JUDICIAL PROCESS,100,4,False
SALB5311,COMPARATIVE CRIMINAL PROCEDURE (INDIA, ENGLAND, U.S., FRANCE),100,5,False
SALB5312,EVIDENTIARY ISSUES RELATING TO USE OF MODERN TECHNOLOGY AND FORENSIC IN CRIMINAL TRIALS,100,5,False
SALB5304,RESEARCH PROJECT AND TEACHING PRACTICE,100,3,True
SALB5101,LAW AND SOCIAL TRANSFORMATION,100,4,FALSE
SALB5102,INTRODUCTION TO CONSTITUTION,100,5,FALSE
SALB5103,CONSTITUTIONALISM, PLURALISM AND FEDERALISM,100,5,FALSE
SALB5104,COMPARATIVE PUBLIC LAW,100,5,FALSE
SALB5105,LEGISLATIVE DRAFTING,100,3,FALSE
SALB5106,RIGHT TO INFORMATION ACT,100,3,FALSE
SALB5201,INDIAN CONSTITUTIONAL LAWTHE NEW CHALLENGES,100,4,FALSE
SALB5202,RESEARCH METHODOLOGY AND LEGAL EDUCATION,100,4,FALSE
SALB5203,UNION STATE FINANCIAL RELATIONS,100,5,FALSE
SALB5204,NATIONAL SECURITY AND PUBLIC ORDERS AND RULE OF LAW,100,5,FALSE
SALB5205,HUMAN RIGHTS LAW,100,5,FALSE
S931BPROJ,DISSERTATION AND VIVA - VOCE,200,12,FALSE
SALB5401,ARTIFICIAL INTELLIGENCE AND LAW,100,3,FALSE
SALB5101,LAW AND SOCIAL TRANSFORMATION,100,4,False
SALB5121,INTELLECTUAL PROPERTY RIGHTS - EVOLUTIONARY PERSPECTIVE,100,5,False
SALB5122,LAW RELATING TO COPYRIGHTS AND DESIGNS,100,5,False
SALB5123,LAW OF PATENTS,100,5,False
SALB5105,LEGISLATIVE DRAFTING,100,3,False
SALB5106,RIGHT TO INFORMATION ACT,100,3,False
SALB5201,INDIAN CONSTITUTIONAL LAWTHE NEW CHALLENGES,100,4,False
SALB5202,RESEARCH METHODOLOGY AND LEGAL EDUCATION,100,4,False
SALB5221,INTELLECTUAL PROPERTY RIGHTS AND COMPETETION LAW,100,5,False
SALB5222,LAW RELATING TO TRADEMARKS AND PASSING OFF,100,5,False
SALB5223,INTELLECTUAL PROPERTY AND HUMAN RIGHTS,100,5,False
SALB5301,JUDICIAL PROCESS,100,4,False
SALB5321,LAW RELATING TO GEOGRAPHICAL INDICATIONS, TRADITIONAL KNOWLEDGE AND TRADE SECRETS,100,5,False
SALB5322,IPR AND BIOTECHNOLOGY,100,5,False
SALB5304,RESEARCH PROJECT AND TEACHING PRACTICE,100,3,True
S933BPROJ,DISSERTATION AND VIVA - VOCE,200,12,False
SALB5401,ARTIFICIAL INTELLIGENCE AND LAW,100,3,False
SAEB4001,SATELLITE COMMUNICATION AND SATELLITE TECHNOLOGY,100,3,False
SAEB4002,DRONE DESIGN AND TECHNOLOGY,100,3,False
SAEB4003,SPACE VEHICLE DESIGN AND SIMULATION,100,3,False
SALB3071,INFORMATION TECHNOLOGY LAW,100,3,False
SALB3083,INTELLECTUAL PROPERTY LAW,100,3,False
SALB3073,INTERNATIONAL HUMAN RIGHTS,100,3,False
SALB3096,PENOLOGY AND VICTIMOLOGY,100,3,False
SALB3084,LAND LAWS INCLUDING TENURE AND TENANCY SYSTEM,100,3,False
SBMB4001,TELEHEALTH TECHNOLOGY,100,3,False
SBMB4002,EMBEDDED SYSTEMS FOR BIOMEDICAL APPLICATIONS,100,3,False
SBMB4003,HUMAN FACTORS IN ENGINEERING AND DESIGN,100,3,False
SBMB4004,BIOMETRIC SYSTEM,100,3,False
SBMB4005,FORENSIC SCIENCE,100,3,False
SBTB4001,BIOLOGY FOR ENGINEERS,100,3,False
SBTB4002,ENTREPRENEURSHIP IN BIOTECHNOLOGY,100,3,False
SBTB4003,ORGANIC AGRICULTURE,100,3,False
SBTB4004,ORNAMENTAL AQUACULTURE,100,3,False
SCHB4001,ENERGY ENGINEERING,100,3,False
SCHB4002,INDUSTRIAL POLLUTION PREVENTION AND CLEANER PRODUCTION,100,3,False
SCHB4003,AIR POLLUTION AND CONTROL ENGINEERING,100,3,False
SCHB4004,INDUSTRIAL WASTEWATER TREATMENT,100,3,False
SCHB4005,PROCESS SAFETY MANAGEMENT,100,3,False
SCHB4006,SUSTAINABLE ENGINEERING,100,3,False
SCHB4007,CORROSION ENGINEERING,100,3,False
SCIB4001,DISASTER MANAGEMENT,100,3,False
SCIB4002,PUBLIC HEALTH ENGINEERING,100,3,False
SCSB4001,5G NETWORKS,100,3,False
SCSB4002,MALWARE ANALYSIS,100,3,False
SCSB4003,DESIGN AND DEVELOPMENT OF BLOCKCHAIN,100,3,False
SCSB4004,IOT NETWORKS,100,3,False
SCSB4005,HARDWARE INTERFACES AND ITS APPLICATION,100,3,False
SCSB4008,INTELLIGENT SYSTEMS ENGINEERING,100,3,False
SCSB4009,INTRODUCTION TO MACHINE LEARNING,100,3,False
SCSB4010,IOT IN CLOUD ENVIRONMENT,100,3,False
SCSB4011,CYBERSECURITY ESSENTIALS FOR ENGINEERS,100,3,False
SCSB4012,DECENTRALISED SYSTEMS AND BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB4013,INTRODUCTION TO DATA SCIENCE,100,3,False
SCYB4001,APPLICATIONS OF PYTHON AND ARTIFICIAL INTELLIGENCE IN CHEMISTRY,100,3,False
SCYB4002,CHEM INTELLIGENCE,100,3,False
SECB4001,ARTIFICIAL INTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SECB4002,SOFTWARE TOOLS FOR ENGINEERING APPLICATIONS,100,3,False
SECB4003,DRONE ELECTRONICS,100,3,False
SEEB4001,SMART GRID,100,3,False
SEEB4002,ELECTRIC VEHICLE,100,3,False
SEEB4003,GREEN ENERGY SYSTEMS,100,3,False
SITB4001,ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,100,3,False
SITB4002,USER INTERFACE DESIGN,100,3,False
SMEB4001,WIND AND SOLAR ENERGY,100,3,False
SMEB4002,INDUSTRIAL ROBOTICS AND EXPERT SYSTEMS,100,3,False
SMEB4003,INDUSTRIAL SAFETY ENGINEERING,100,3,False
SMRB4001,INTRODUCTION TO MECHATRONICS,100,3,False
SMRB4002,ELECTRICAL AND ELECTRONIC CERAMICS,100,3,False
SMRB4003,RESOURCE MANAGEMENT TECHNIQUES,100,3,False
SBAB4003,Entrepreneurship Essentials,100,2,True
SBAB4004,Innovation and Entrepreneurship,100,3,True
SBAB4005,INTELLECTUAL PROPERTY RIGHTS,100,3,False
SPCB4005,COMMUNICATIVE IN ENGLISH,100,2,True
SPCB1401,Problem Solving & Behavioural Skills Development,100,3,True
SPCB1501,Computer Programming for IT Services,100,3,True
SPCB1601,Advanced ProgrammingProduct Developer,100,2,True
SPCB1604,Advanced Core Engineering,100,3,True
SBAB5101,ORGANIZATIONAL DYNAMICS,100,4,False
SBAB5102,MANAGERIAL ECONOMICS,100,4,False
SBAB5103,FINANCIAL REPORTING AND ANALYSIS,100,4,False
SBAB5104,LEGAL ASPECTS OF BUSINESS,100,4,False
SBAB5105,CORPORATE ACCOUNTABILITY,100,4,False
SBAB5106,MANAGERIAL COMPUTING,100,4,False
SMTB5108,STATISTICS FOR MANAGEMENT,100,4,False
SBAB6101,MANAGERIAL COMMUNICATION,100,1,True
SBAB5201,MARKETING MANAGEMENT,100,4,False
SBAB5202,HUMAN RESOURCES MANAGEMENT,100,4,False
SBAB5203,FINANCIAL MANAGEMENT,100,4,False
SBAB5204,OPERATIONS MANAGEMENT,100,4,False
SBAB5205,STRATEGIC MANAGEMENT,100,4,False
SBAB5206,RESEARCH METHODS IN MANAGEMENT,100,4,False
SBAB5207,ENTREPRENEURSHIP AND VENTURE CREATION,100,4,False
SBAB6201,SPSS LAB,100,1,True
S41BINT,INTERNSHIP,100,0,False
S41BPROJ,PROJECT,100,0,False
SBAB7001,INVESTMENT ANALYSIS AND PORTFOLIO MANAGEMENT,100,4,False
SBAB7002,STRATEGIC FINANCIAL MANAGEMENT,100,4,False
SBAB7003,FINANCIAL SERVICES,100,4,False
SBAB7004,DERIVATIVES MARKET,100,4,False
SBAB7005,BEHAVIOURAL AND PERSONAL FINANCE,100,4,False
SBAB7006,FINANCIAL LEADERSHIP AND STRATEGIC THINKING,100,4,False
SBAB7007,INFRASRTUCTURE FINANCE,100,4,False
SBAB7008,DIGITAL FINANCE,100,4,False
SBAB7009,BUSINESS VALUATION,100,4,False
SBAB7010,FOREX AND CRYPTO MARKETS,100,4,False
SBAB7011,CONSUMER BEHAVIOUR,100,4,False
SBAB7012,DIGITAL MARKETING,100,4,False
SBAB7013,MARKETING ANALYTICS,100,4,False
SBAB7014,ADVERTISING MANAGEMENT,100,4,False
SBAB7015,B2B MARKETING,100,4,False
SBAB7016,BRAND MANAGEMENT,100,4,False
SBAB7017,CUSTOMER RELATIONSHIP MANAGEMENT,100,4,False
SBAB7018,NEGOTIATION AND SALES MANAGEMENT,100,4,False
SBAB7019,GREEN MARKETING,100,4,False
SBAB7020,SERVICE MARKETING,100,4,False
SBAB7021,LABOR LEGISLATIONS AND INDUSTRIAL RELATIONS,100,4,False
SBAB7022,TALENT ACQUISITION AND DEPLOYMENT,100,4,False
SBAB7023,HR METRICS AND ANALYTICS,100,4,False
SBAB7024,GLOBAL HR PRACTICES,100,4,False
SBAB7025,PERFORMANCE AND COMPENSATION MANAGEMENT,100,4,False
SBAB7026,ORGANISATIONAL CHANGE AND DEVELOPMENT,100,4,False
SBAB7027,EMOTIONAL INTELLIGENCE AND LEADERSHIP,100,4,False
SBAB7028,SOCIAL PSYCHOLOGY,100,4,False
SBAB7029,GREEN HRM,100,4,False
SBAB7030,STRATEGIC HRM,100,4,False
SBAB7031,PRODUCT PLANNING AND CONTROL,100,4,False
SBAB7032,LOGISTICS MANAGEMENT,100,4,False
SBAB7033,SUPPLY CHAIN ANALYTICS,100,4,False
SBAB7034,SERVICE OPERATIONS MANAGEMENT,100,4,False
SBAB7035,TOTAL QUALITY MANAGEMENT,100,4,False
SBAB7036,PROJECT MANAGEMENT,100,4,False
SBAB7037,OPERATIONS RESEARCH,100,4,False
SBAB7038,TECHNOLOGY AND OPERATIONS STRATEGY,100,4,False
SBAB7039,BUSINESS PROCESS IMPROVEMENT,100,4,False
SBAB7040,WAREHOUSE MANAGEMENT,100,4,False
SBAB7041,SYSTEM ANALYSIS AND DESIGN,100,4,False
SBAB7042,SOFTWARE PROJECT MANAGEMENT,100,4,False
SBAB7043,RELATIONAL DATABASE MANAGEMENT,100,4,False
SBAB7044,ENTERPRISE RESOURCE PLANNING,100,4,False
SBAB7045,INNOVATION MANAGEMENT,100,4,False
SBAB7046,E-COMMERCE AND DIGITAL MARKETS,100,4,False
SBAB7047,MANAGING DIGITAL INNOVATION,100,4,False
SBAB7048,DATA VISUALIZATION FOR MANAGERS,100,4,False
SBAB7049,DATA MINING FOR BUSINESS DECISIONS,100,4,False
SBAB7050,INTERNET OF THINGS,100,4,False
SBAB7051,BUSINESS INTELLIGENCE,100,4,False
SBAB7052,DESCRIPTIVE ANALYTICS,100,4,False
SBAB7053,DATA SCIENCE FOR BUSINES,100,4,False
SBAB7054,SOCIAL MEDIA AND WEB ANALYTICS,100,4,False
SBAB7055,AI AND ML FOR BUSINESS,100,4,False
SBAB7056,BIG DATA ANALYTICS,100,4,False
SBAB7057,HEALTHCARE GOVERNANCE,100,4,False
